"Image_FileName_brightfield","Image_PathName_brightfield","Metadata_fld","Metadata_channel","Metadata_parent","Metadata_original","Metadata_zst","Metadata_timepoint","Metadata_well"
"r09c14f01p01-ch4sk1fk1fl1.tiff","~/bucket/inbox/000012095203__2019-12-09T17_58_26-Measurement_1/Images","f01","ch4","000012095203__2019-12-09T17_58_26-Measurement_1","r09c14f01p01-ch4sk1fk1fl1","01","sk1","I14"
"r09c14f01p01-ch4sk2fk1fl1.tiff","~/bucket/inbox/000012095203__2019-12-09T17_58_26-Measurement_1/Images","f01","ch4","000012095203__2019-12-09T17_58_26-Measurement_1","r09c14f01p01-ch4sk2fk1fl1","01","sk2","I14"
"r09c14f01p02-ch4sk1fk1fl1.tiff","~/bucket/inbox/000012095203__2019-12-09T17_58_26-Measurement_1/Images","f01","ch4","000012095203__2019-12-09T17_58_26-Measurement_1","r09c14f01p02-ch4sk1fk1fl1","02","sk1","I14"
"r09c14f01p02-ch4sk2fk1fl1.tiff","~/bucket/inbox/000012095203__2019-12-09T17_58_26-Measurement_1/Images","f01","ch4","000012095203__2019-12-09T17_58_26-Measurement_1","r09c14f01p02-ch4sk2fk1fl1","02","sk2","I14"
"r09c14f01p03-ch4sk1fk1fl1.tiff","~/bucket/inbox/000012095203__2019-12-09T17_58_26-Measurement_1/Images","f01","ch4","000012095203__2019-12-09T17_58_26-Measurement_1","r09c14f01p03-ch4sk1fk1fl1","03","sk1","I14"
"r09c14f01p03-ch4sk2fk1fl1.tiff","~/bucket/inbox/000012095203__2019-12-09T17_58_26-Measurement_1/Images","f01","ch4","000012095203__2019-12-09T17_58_26-Measurement_1","r09c14f01p03-ch4sk2fk1fl1","03","sk2","I14"
"r09c14f01p04-ch4sk1fk1fl1.tiff","~/bucket/inbox/000012095203__2019-12-09T17_58_26-Measurement_1/Images","f01","ch4","000012095203__2019-12-09T17_58_26-Measurement_1","r09c14f01p04-ch4sk1fk1fl1","04","sk1","I14"
"r09c14f01p04-ch4sk2fk1fl1.tiff","~/bucket/inbox/000012095203__2019-12-09T17_58_26-Measurement_1/Images","f01","ch4","000012095203__2019-12-09T17_58_26-Measurement_1","r09c14f01p04-ch4sk2fk1fl1","04","sk2","I14"
"r09c14f01p05-ch4sk1fk1fl1.tiff","~/bucket/inbox/000012095203__2019-12-09T17_58_26-Measurement_1/Images","f01","ch4","000012095203__2019-12-09T17_58_26-Measurement_1","r09c14f01p05-ch4sk1fk1fl1","05","sk1","I14"
"r09c14f01p05-ch4sk2fk1fl1.tiff","~/bucket/inbox/000012095203__2019-12-09T17_58_26-Measurement_1/Images","f01","ch4","000012095203__2019-12-09T17_58_26-Measurement_1","r09c14f01p05-ch4sk2fk1fl1","05","sk2","I14"
